Causa de muerte;Sexo;Provincias;Periodo;Total
044  Diabetes mellitus;Mujeres;15 Coruña, A;1980;119
044  Diabetes mellitus;Mujeres;16 Cuenca;2022;31
044  Diabetes mellitus;Mujeres;16 Cuenca;2021;43
044  Diabetes mellitus;Mujeres;16 Cuenca;2020;49
044  Diabetes mellitus;Mujeres;16 Cuenca;2019;36
044  Diabetes mellitus;Mujeres;16 Cuenca;2018;38
044  Diabetes mellitus;Mujeres;16 Cuenca;2017;45
044  Diabetes mellitus;Mujeres;16 Cuenca;2016;55
044  Diabetes mellitus;Mujeres;16 Cuenca;2015;55
044  Diabetes mellitus;Mujeres;16 Cuenca;2014;45
044  Diabetes mellitus;Mujeres;16 Cuenca;2013;49
044  Diabetes mellitus;Mujeres;16 Cuenca;2012;49
044  Diabetes mellitus;Mujeres;16 Cuenca;2011;53
044  Diabetes mellitus;Mujeres;16 Cuenca;2010;33
044  Diabetes mellitus;Mujeres;16 Cuenca;2009;42
044  Diabetes mellitus;Mujeres;16 Cuenca;2008;47
044  Diabetes mellitus;Mujeres;16 Cuenca;2007;42
044  Diabetes mellitus;Mujeres;16 Cuenca;2006;43
044  Diabetes mellitus;Mujeres;16 Cuenca;2005;59
044  Diabetes mellitus;Mujeres;16 Cuenca;2004;54
044  Diabetes mellitus;Mujeres;16 Cuenca;2003;50
044  Diabetes mellitus;Mujeres;16 Cuenca;2002;48
044  Diabetes mellitus;Mujeres;16 Cuenca;2001;50
044  Diabetes mellitus;Mujeres;16 Cuenca;2000;41
044  Diabetes mellitus;Mujeres;16 Cuenca;1999;30
044  Diabetes mellitus;Mujeres;16 Cuenca;1998;34
044  Diabetes mellitus;Mujeres;16 Cuenca;1997;44
044  Diabetes mellitus;Mujeres;16 Cuenca;1996;26
044  Diabetes mellitus;Mujeres;16 Cuenca;1995;39
044  Diabetes mellitus;Mujeres;16 Cuenca;1994;40
044  Diabetes mellitus;Mujeres;16 Cuenca;1993;22
044  Diabetes mellitus;Mujeres;16 Cuenca;1992;43
044  Diabetes mellitus;Mujeres;16 Cuenca;1991;34
044  Diabetes mellitus;Mujeres;16 Cuenca;1990;25
044  Diabetes mellitus;Mujeres;16 Cuenca;1989;40
044  Diabetes mellitus;Mujeres;16 Cuenca;1988;34
044  Diabetes mellitus;Mujeres;16 Cuenca;1987;28
044  Diabetes mellitus;Mujeres;16 Cuenca;1986;34
044  Diabetes mellitus;Mujeres;16 Cuenca;1985;43
044  Diabetes mellitus;Mujeres;16 Cuenca;1984;32
044  Diabetes mellitus;Mujeres;16 Cuenca;1983;38
044  Diabetes mellitus;Mujeres;16 Cuenca;1982;30
044  Diabetes mellitus;Mujeres;16 Cuenca;1981;26
044  Diabetes mellitus;Mujeres;16 Cuenca;1980;30
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2022;87
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2021;70
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2020;80
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2019;78
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2018;81
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2017;61
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2016;65
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2015;83
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2014;76
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2013;100
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2012;96
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2011;96
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2010;99
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2009;81
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2008;74
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2007;73
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2006;75
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2005;95
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2004;86
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2003;101
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2002;85
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2001;89
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;2000;79
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1999;100
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1998;66
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1997;75
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1996;73
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1995;80
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1994;77
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1993;63
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1992;63
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1991;66
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1990;59
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1989;63
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1988;60
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1987;68
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1986;69
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1985;50
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1984;62
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1983;80
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1982;69
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1981;56
044  Diabetes mellitus;Mujeres;20 Gipuzkoa;1980;53
044  Diabetes mellitus;Mujeres;17 Girona;2022;84
044  Diabetes mellitus;Mujeres;17 Girona;2021;122
044  Diabetes mellitus;Mujeres;17 Girona;2020;133
044  Diabetes mellitus;Mujeres;17 Girona;2019;96
044  Diabetes mellitus;Mujeres;17 Girona;2018;125
044  Diabetes mellitus;Mujeres;17 Girona;2017;102
044  Diabetes mellitus;Mujeres;17 Girona;2016;95
044  Diabetes mellitus;Mujeres;17 Girona;2015;115
044  Diabetes mellitus;Mujeres;17 Girona;2014;72
044  Diabetes mellitus;Mujeres;17 Girona;2013;103
044  Diabetes mellitus;Mujeres;17 Girona;2012;95
044  Diabetes mellitus;Mujeres;17 Girona;2011;96
044  Diabetes mellitus;Mujeres;17 Girona;2010;104
044  Diabetes mellitus;Mujeres;17 Girona;2009;78
044  Diabetes mellitus;Mujeres;17 Girona;2008;73
044  Diabetes mellitus;Mujeres;17 Girona;2007;82
044  Diabetes mellitus;Mujeres;17 Girona;2006;87
044  Diabetes mellitus;Mujeres;17 Girona;2005;79
044  Diabetes mellitus;Mujeres;17 Girona;2004;80
044  Diabetes mellitus;Mujeres;17 Girona;2003;96
044  Diabetes mellitus;Mujeres;17 Girona;2002;94
044  Diabetes mellitus;Mujeres;17 Girona;2001;63
044  Diabetes mellitus;Mujeres;17 Girona;2000;63
044  Diabetes mellitus;Mujeres;17 Girona;1999;66
044  Diabetes mellitus;Mujeres;17 Girona;1998;70
044  Diabetes mellitus;Mujeres;17 Girona;1997;69
044  Diabetes mellitus;Mujeres;17 Girona;1996;67
044  Diabetes mellitus;Mujeres;17 Girona;1995;58
044  Diabetes mellitus;Mujeres;17 Girona;1994;49
044  Diabetes mellitus;Mujeres;17 Girona;1993;59
044  Diabetes mellitus;Mujeres;17 Girona;1992;55
044  Diabetes mellitus;Mujeres;17 Girona;1991;61
044  Diabetes mellitus;Mujeres;17 Girona;1990;85
044  Diabetes mellitus;Mujeres;17 Girona;1989;78
044  Diabetes mellitus;Mujeres;17 Girona;1988;70
044  Diabetes mellitus;Mujeres;17 Girona;1987;63
044  Diabetes mellitus;Mujeres;17 Girona;1986;77
044  Diabetes mellitus;Mujeres;17 Girona;1985;59
044  Diabetes mellitus;Mujeres;17 Girona;1984;61
044  Diabetes mellitus;Mujeres;17 Girona;1983;46
044  Diabetes mellitus;Mujeres;17 Girona;1982;53
044  Diabetes mellitus;Mujeres;17 Girona;1981;67
044  Diabetes mellitus;Mujeres;17 Girona;1980;67
044  Diabetes mellitus;Mujeres;18 Granada;2022;117
044  Diabetes mellitus;Mujeres;18 Granada;2021;123
044  Diabetes mellitus;Mujeres;18 Granada;2020;141
044  Diabetes mellitus;Mujeres;18 Granada;2019;109
044  Diabetes mellitus;Mujeres;18 Granada;2018;93
044  Diabetes mellitus;Mujeres;18 Granada;2017;121
044  Diabetes mellitus;Mujeres;18 Granada;2016;126
044  Diabetes mellitus;Mujeres;18 Granada;2015;139
044  Diabetes mellitus;Mujeres;18 Granada;2014;126
044  Diabetes mellitus;Mujeres;18 Granada;2013;115
044  Diabetes mellitus;Mujeres;18 Granada;2012;103
044  Diabetes mellitus;Mujeres;18 Granada;2011;123
044  Diabetes mellitus;Mujeres;18 Granada;2010;147
044  Diabetes mellitus;Mujeres;18 Granada;2009;127
044  Diabetes mellitus;Mujeres;18 Granada;2008;117
044  Diabetes mellitus;Mujeres;18 Granada;2007;121
044  Diabetes mellitus;Mujeres;18 Granada;2006;111
044  Diabetes mellitus;Mujeres;18 Granada;2005;138
044  Diabetes mellitus;Mujeres;18 Granada;2004;128
044  Diabetes mellitus;Mujeres;18 Granada;2003;156
044  Diabetes mellitus;Mujeres;18 Granada;2002;135
044  Diabetes mellitus;Mujeres;18 Granada;2001;139
044  Diabetes mellitus;Mujeres;18 Granada;2000;144
044  Diabetes mellitus;Mujeres;18 Granada;1999;159
044  Diabetes mellitus;Mujeres;18 Granada;1998;167
044  Diabetes mellitus;Mujeres;18 Granada;1997;144
044  Diabetes mellitus;Mujeres;18 Granada;1996;146
044  Diabetes mellitus;Mujeres;18 Granada;1995;150
044  Diabetes mellitus;Mujeres;18 Granada;1994;139
044  Diabetes mellitus;Mujeres;18 Granada;1993;138
044  Diabetes mellitus;Mujeres;18 Granada;1992;131
044  Diabetes mellitus;Mujeres;18 Granada;1991;159
044  Diabetes mellitus;Mujeres;18 Granada;1990;129
044  Diabetes mellitus;Mujeres;18 Granada;1989;142
044  Diabetes mellitus;Mujeres;18 Granada;1988;125
044  Diabetes mellitus;Mujeres;18 Granada;1987;128
044  Diabetes mellitus;Mujeres;18 Granada;1986;135
044  Diabetes mellitus;Mujeres;18 Granada;1985;117
044  Diabetes mellitus;Mujeres;18 Granada;1984;145
044  Diabetes mellitus;Mujeres;18 Granada;1983;127
044  Diabetes mellitus;Mujeres;18 Granada;1982;110
044  Diabetes mellitus;Mujeres;18 Granada;1981;141
044  Diabetes mellitus;Mujeres;18 Granada;1980;122
044  Diabetes mellitus;Mujeres;19 Guadalajara;2022;22
044  Diabetes mellitus;Mujeres;19 Guadalajara;2021;29
044  Diabetes mellitus;Mujeres;19 Guadalajara;2020;28
044  Diabetes mellitus;Mujeres;19 Guadalajara;2019;18
044  Diabetes mellitus;Mujeres;19 Guadalajara;2018;24
044  Diabetes mellitus;Mujeres;19 Guadalajara;2017;29
044  Diabetes mellitus;Mujeres;19 Guadalajara;2016;30
044  Diabetes mellitus;Mujeres;19 Guadalajara;2015;30
044  Diabetes mellitus;Mujeres;19 Guadalajara;2014;31
044  Diabetes mellitus;Mujeres;19 Guadalajara;2013;37
044  Diabetes mellitus;Mujeres;19 Guadalajara;2012;35
044  Diabetes mellitus;Mujeres;19 Guadalajara;2011;32
044  Diabetes mellitus;Mujeres;19 Guadalajara;2010;18
044  Diabetes mellitus;Mujeres;19 Guadalajara;2009;30
044  Diabetes mellitus;Mujeres;19 Guadalajara;2008;16
044  Diabetes mellitus;Mujeres;19 Guadalajara;2007;23
044  Diabetes mellitus;Mujeres;19 Guadalajara;2006;23
044  Diabetes mellitus;Mujeres;19 Guadalajara;2005;26
044  Diabetes mellitus;Mujeres;19 Guadalajara;2004;27
044  Diabetes mellitus;Mujeres;19 Guadalajara;2003;35
044  Diabetes mellitus;Mujeres;19 Guadalajara;2002;27
044  Diabetes mellitus;Mujeres;19 Guadalajara;2001;19
044  Diabetes mellitus;Mujeres;19 Guadalajara;2000;29
044  Diabetes mellitus;Mujeres;19 Guadalajara;1999;16
044  Diabetes mellitus;Mujeres;19 Guadalajara;1998;26
044  Diabetes mellitus;Mujeres;19 Guadalajara;1997;22
044  Diabetes mellitus;Mujeres;19 Guadalajara;1996;28
044  Diabetes mellitus;Mujeres;19 Guadalajara;1995;29
044  Diabetes mellitus;Mujeres;19 Guadalajara;1994;35
044  Diabetes mellitus;Mujeres;19 Guadalajara;1993;31
044  Diabetes mellitus;Mujeres;19 Guadalajara;1992;16
044  Diabetes mellitus;Mujeres;19 Guadalajara;1991;23
044  Diabetes mellitus;Mujeres;19 Guadalajara;1990;17
044  Diabetes mellitus;Mujeres;19 Guadalajara;1989;23
044  Diabetes mellitus;Mujeres;19 Guadalajara;1988;24
044  Diabetes mellitus;Mujeres;19 Guadalajara;1987;18
044  Diabetes mellitus;Mujeres;19 Guadalajara;1986;21
044  Diabetes mellitus;Mujeres;19 Guadalajara;1985;25
044  Diabetes mellitus;Mujeres;19 Guadalajara;1984;17
044  Diabetes mellitus;Mujeres;19 Guadalajara;1983;16
044  Diabetes mellitus;Mujeres;19 Guadalajara;1982;12
044  Diabetes mellitus;Mujeres;19 Guadalajara;1981;16
044  Diabetes mellitus;Mujeres;19 Guadalajara;1980;18
044  Diabetes mellitus;Mujeres;21 Huelva;2022;89
044  Diabetes mellitus;Mujeres;21 Huelva;2021;77
044  Diabetes mellitus;Mujeres;21 Huelva;2020;66
044  Diabetes mellitus;Mujeres;21 Huelva;2019;77
044  Diabetes mellitus;Mujeres;21 Huelva;2018;71
044  Diabetes mellitus;Mujeres;21 Huelva;2017;71
044  Diabetes mellitus;Mujeres;21 Huelva;2016;68
044  Diabetes mellitus;Mujeres;21 Huelva;2015;83
044  Diabetes mellitus;Mujeres;21 Huelva;2014;82
044  Diabetes mellitus;Mujeres;21 Huelva;2013;70
044  Diabetes mellitus;Mujeres;21 Huelva;2012;78
044  Diabetes mellitus;Mujeres;21 Huelva;2011;64
044  Diabetes mellitus;Mujeres;21 Huelva;2010;92
044  Diabetes mellitus;Mujeres;21 Huelva;2009;68
044  Diabetes mellitus;Mujeres;21 Huelva;2008;54
044  Diabetes mellitus;Mujeres;21 Huelva;2007;87
044  Diabetes mellitus;Mujeres;21 Huelva;2006;82
044  Diabetes mellitus;Mujeres;21 Huelva;2005;84
044  Diabetes mellitus;Mujeres;21 Huelva;2004;86
044  Diabetes mellitus;Mujeres;21 Huelva;2003;97
044  Diabetes mellitus;Mujeres;21 Huelva;2002;79
044  Diabetes mellitus;Mujeres;21 Huelva;2001;89
044  Diabetes mellitus;Mujeres;21 Huelva;2000;91
044  Diabetes mellitus;Mujeres;21 Huelva;1999;97
044  Diabetes mellitus;Mujeres;21 Huelva;1998;92
044  Diabetes mellitus;Mujeres;21 Huelva;1997;61
044  Diabetes mellitus;Mujeres;21 Huelva;1996;66
044  Diabetes mellitus;Mujeres;21 Huelva;1995;78
044  Diabetes mellitus;Mujeres;21 Huelva;1994;88
044  Diabetes mellitus;Mujeres;21 Huelva;1993;82
044  Diabetes mellitus;Mujeres;21 Huelva;1992;98
044  Diabetes mellitus;Mujeres;21 Huelva;1991;84
044  Diabetes mellitus;Mujeres;21 Huelva;1990;86
044  Diabetes mellitus;Mujeres;21 Huelva;1989;92
044  Diabetes mellitus;Mujeres;21 Huelva;1988;96
044  Diabetes mellitus;Mujeres;21 Huelva;1987;84
044  Diabetes mellitus;Mujeres;21 Huelva;1986;102
044  Diabetes mellitus;Mujeres;21 Huelva;1985;108
044  Diabetes mellitus;Mujeres;21 Huelva;1984;101
044  Diabetes mellitus;Mujeres;21 Huelva;1983;100
044  Diabetes mellitus;Mujeres;21 Huelva;1982;99
044  Diabetes mellitus;Mujeres;21 Huelva;1981;82
044  Diabetes mellitus;Mujeres;21 Huelva;1980;80
044  Diabetes mellitus;Mujeres;22 Huesca;2022;34
044  Diabetes mellitus;Mujeres;22 Huesca;2021;44
044  Diabetes mellitus;Mujeres;22 Huesca;2020;34
044  Diabetes mellitus;Mujeres;22 Huesca;2019;38
044  Diabetes mellitus;Mujeres;22 Huesca;2018;40
044  Diabetes mellitus;Mujeres;22 Huesca;2017;45
044  Diabetes mellitus;Mujeres;22 Huesca;2016;22
044  Diabetes mellitus;Mujeres;22 Huesca;2015;58
044  Diabetes mellitus;Mujeres;22 Huesca;2014;47
044  Diabetes mellitus;Mujeres;22 Huesca;2013;46
044  Diabetes mellitus;Mujeres;22 Huesca;2012;49
044  Diabetes mellitus;Mujeres;22 Huesca;2011;40
044  Diabetes mellitus;Mujeres;22 Huesca;2010;34
044  Diabetes mellitus;Mujeres;22 Huesca;2009;45
044  Diabetes mellitus;Mujeres;22 Huesca;2008;40
044  Diabetes mellitus;Mujeres;22 Huesca;2007;35
044  Diabetes mellitus;Mujeres;22 Huesca;2006;46
044  Diabetes mellitus;Mujeres;22 Huesca;2005;49
044  Diabetes mellitus;Mujeres;22 Huesca;2004;51
044  Diabetes mellitus;Mujeres;22 Huesca;2003;51
044  Diabetes mellitus;Mujeres;22 Huesca;2002;32
044  Diabetes mellitus;Mujeres;22 Huesca;2001;36
044  Diabetes mellitus;Mujeres;22 Huesca;2000;25
044  Diabetes mellitus;Mujeres;22 Huesca;1999;42
044  Diabetes mellitus;Mujeres;22 Huesca;1998;32
044  Diabetes mellitus;Mujeres;22 Huesca;1997;36
044  Diabetes mellitus;Mujeres;22 Huesca;1996;34
044  Diabetes mellitus;Mujeres;22 Huesca;1995;32
044  Diabetes mellitus;Mujeres;22 Huesca;1994;40
044  Diabetes mellitus;Mujeres;22 Huesca;1993;43
044  Diabetes mellitus;Mujeres;22 Huesca;1992;35
044  Diabetes mellitus;Mujeres;22 Huesca;1991;34
044  Diabetes mellitus;Mujeres;22 Huesca;1990;28
044  Diabetes mellitus;Mujeres;22 Huesca;1989;35
044  Diabetes mellitus;Mujeres;22 Huesca;1988;50
044  Diabetes mellitus;Mujeres;22 Huesca;1987;32
044  Diabetes mellitus;Mujeres;22 Huesca;1986;40
044  Diabetes mellitus;Mujeres;22 Huesca;1985;27
044  Diabetes mellitus;Mujeres;22 Huesca;1984;26
044  Diabetes mellitus;Mujeres;22 Huesca;1983;25
044  Diabetes mellitus;Mujeres;22 Huesca;1982;25
044  Diabetes mellitus;Mujeres;22 Huesca;1981;14
044  Diabetes mellitus;Mujeres;22 Huesca;1980;25
044  Diabetes mellitus;Mujeres;23 Jaén;2022;133
044  Diabetes mellitus;Mujeres;23 Jaén;2021;116
044  Diabetes mellitus;Mujeres;23 Jaén;2020;145
044  Diabetes mellitus;Mujeres;23 Jaén;2019;104
044  Diabetes mellitus;Mujeres;23 Jaén;2018;121
044  Diabetes mellitus;Mujeres;23 Jaén;2017;91
044  Diabetes mellitus;Mujeres;23 Jaén;2016;102
044  Diabetes mellitus;Mujeres;23 Jaén;2015;132
044  Diabetes mellitus;Mujeres;23 Jaén;2014;101
044  Diabetes mellitus;Mujeres;23 Jaén;2013;86
044  Diabetes mellitus;Mujeres;23 Jaén;2012;98
044  Diabetes mellitus;Mujeres;23 Jaén;2011;107
044  Diabetes mellitus;Mujeres;23 Jaén;2010;100
044  Diabetes mellitus;Mujeres;23 Jaén;2009;92
044  Diabetes mellitus;Mujeres;23 Jaén;2008;134
044  Diabetes mellitus;Mujeres;23 Jaén;2007;122
044  Diabetes mellitus;Mujeres;23 Jaén;2006;102
044  Diabetes mellitus;Mujeres;23 Jaén;2005;115
044  Diabetes mellitus;Mujeres;23 Jaén;2004;126
044  Diabetes mellitus;Mujeres;23 Jaén;2003;134
044  Diabetes mellitus;Mujeres;23 Jaén;2002;123
044  Diabetes mellitus;Mujeres;23 Jaén;2001;121
044  Diabetes mellitus;Mujeres;23 Jaén;2000;108
044  Diabetes mellitus;Mujeres;23 Jaén;1999;113
044  Diabetes mellitus;Mujeres;23 Jaén;1998;118
044  Diabetes mellitus;Mujeres;23 Jaén;1997;134
044  Diabetes mellitus;Mujeres;23 Jaén;1996;112
044  Diabetes mellitus;Mujeres;23 Jaén;1995;104
044  Diabetes mellitus;Mujeres;23 Jaén;1994;107
044  Diabetes mellitus;Mujeres;23 Jaén;1993;114
044  Diabetes mellitus;Mujeres;23 Jaén;1992;105
044  Diabetes mellitus;Mujeres;23 Jaén;1991;134
044  Diabetes mellitus;Mujeres;23 Jaén;1990;122
044  Diabetes mellitus;Mujeres;23 Jaén;1989;104
044  Diabetes mellitus;Mujeres;23 Jaén;1988;145
044  Diabetes mellitus;Mujeres;23 Jaén;1987;119
044  Diabetes mellitus;Mujeres;23 Jaén;1986;120
044  Diabetes mellitus;Mujeres;23 Jaén;1985;122
044  Diabetes mellitus;Mujeres;23 Jaén;1984;130
044  Diabetes mellitus;Mujeres;23 Jaén;1983;109
044  Diabetes mellitus;Mujeres;23 Jaén;1982;106
044  Diabetes mellitus;Mujeres;23 Jaén;1981;83
044  Diabetes mellitus;Mujeres;23 Jaén;1980;99
044  Diabetes mellitus;Mujeres;24 León;2022;95
044  Diabetes mellitus;Mujeres;24 León;2021;121
044  Diabetes mellitus;Mujeres;24 León;2020;104
044  Diabetes mellitus;Mujeres;24 León;2019;82
044  Diabetes mellitus;Mujeres;24 León;2018;93
044  Diabetes mellitus;Mujeres;24 León;2017;80
044  Diabetes mellitus;Mujeres;24 León;2016;108
044  Diabetes mellitus;Mujeres;24 León;2015;96
044  Diabetes mellitus;Mujeres;24 León;2014;94
044  Diabetes mellitus;Mujeres;24 León;2013;85
044  Diabetes mellitus;Mujeres;24 León;2012;95
044  Diabetes mellitus;Mujeres;24 León;2011;86
044  Diabetes mellitus;Mujeres;24 León;2010;72
044  Diabetes mellitus;Mujeres;24 León;2009;64
044  Diabetes mellitus;Mujeres;24 León;2008;72
044  Diabetes mellitus;Mujeres;24 León;2007;63
044  Diabetes mellitus;Mujeres;24 León;2006;65
044  Diabetes mellitus;Mujeres;24 León;2005;83
044  Diabetes mellitus;Mujeres;24 León;2004;65
044  Diabetes mellitus;Mujeres;24 León;2003;70
044  Diabetes mellitus;Mujeres;24 León;2002;59
044  Diabetes mellitus;Mujeres;24 León;2001;76
044  Diabetes mellitus;Mujeres;24 León;2000;66
044  Diabetes mellitus;Mujeres;24 León;1999;75
044  Diabetes mellitus;Mujeres;24 León;1998;60
044  Diabetes mellitus;Mujeres;24 León;1997;68
044  Diabetes mellitus;Mujeres;24 León;1996;66
044  Diabetes mellitus;Mujeres;24 León;1995;70
044  Diabetes mellitus;Mujeres;24 León;1994;65
044  Diabetes mellitus;Mujeres;24 León;1993;94
044  Diabetes mellitus;Mujeres;24 León;1992;62
044  Diabetes mellitus;Mujeres;24 León;1991;64
044  Diabetes mellitus;Mujeres;24 León;1990;75
044  Diabetes mellitus;Mujeres;24 León;1989;66
044  Diabetes mellitus;Mujeres;24 León;1988;62
044  Diabetes mellitus;Mujeres;24 León;1987;75
044  Diabetes mellitus;Mujeres;24 León;1986;60
044  Diabetes mellitus;Mujeres;24 León;1985;40
044  Diabetes mellitus;Mujeres;24 León;1984;61
044  Diabetes mellitus;Mujeres;24 León;1983;67
044  Diabetes mellitus;Mujeres;24 León;1982;59
044  Diabetes mellitus;Mujeres;24 León;1981;74
044  Diabetes mellitus;Mujeres;24 León;1980;65
044  Diabetes mellitus;Mujeres;25 Lleida;2022;63
044  Diabetes mellitus;Mujeres;25 Lleida;2021;60
044  Diabetes mellitus;Mujeres;25 Lleida;2020;75
044  Diabetes mellitus;Mujeres;25 Lleida;2019;60
044  Diabetes mellitus;Mujeres;25 Lleida;2018;69
044  Diabetes mellitus;Mujeres;25 Lleida;2017;66
044  Diabetes mellitus;Mujeres;25 Lleida;2016;63
044  Diabetes mellitus;Mujeres;25 Lleida;2015;58
044  Diabetes mellitus;Mujeres;25 Lleida;2014;60
044  Diabetes mellitus;Mujeres;25 Lleida;2013;52
044  Diabetes mellitus;Mujeres;25 Lleida;2012;48
044  Diabetes mellitus;Mujeres;25 Lleida;2011;69
044  Diabetes mellitus;Mujeres;25 Lleida;2010;71
044  Diabetes mellitus;Mujeres;25 Lleida;2009;59
044  Diabetes mellitus;Mujeres;25 Lleida;2008;81
044  Diabetes mellitus;Mujeres;25 Lleida;2007;69
044  Diabetes mellitus;Mujeres;25 Lleida;2006;56
044  Diabetes mellitus;Mujeres;25 Lleida;2005;89
044  Diabetes mellitus;Mujeres;25 Lleida;2004;71
044  Diabetes mellitus;Mujeres;25 Lleida;2003;52
044  Diabetes mellitus;Mujeres;25 Lleida;2002;62
044  Diabetes mellitus;Mujeres;25 Lleida;2001;68
044  Diabetes mellitus;Mujeres;25 Lleida;2000;56
044  Diabetes mellitus;Mujeres;25 Lleida;1999;52
044  Diabetes mellitus;Mujeres;25 Lleida;1998;55
044  Diabetes mellitus;Mujeres;25 Lleida;1997;49
044  Diabetes mellitus;Mujeres;25 Lleida;1996;52
044  Diabetes mellitus;Mujeres;25 Lleida;1995;55
044  Diabetes mellitus;Mujeres;25 Lleida;1994;51
044  Diabetes mellitus;Mujeres;25 Lleida;1993;48
044  Diabetes mellitus;Mujeres;25 Lleida;1992;59
044  Diabetes mellitus;Mujeres;25 Lleida;1991;67
044  Diabetes mellitus;Mujeres;25 Lleida;1990;48
044  Diabetes mellitus;Mujeres;25 Lleida;1989;59
044  Diabetes mellitus;Mujeres;25 Lleida;1988;43
044  Diabetes mellitus;Mujeres;25 Lleida;1987;55
044  Diabetes mellitus;Mujeres;25 Lleida;1986;56
044  Diabetes mellitus;Mujeres;25 Lleida;1985;65
044  Diabetes mellitus;Mujeres;25 Lleida;1984;52
044  Diabetes mellitus;Mujeres;25 Lleida;1983;47
044  Diabetes mellitus;Mujeres;25 Lleida;1982;56
044  Diabetes mellitus;Mujeres;25 Lleida;1981;46
044  Diabetes mellitus;Mujeres;25 Lleida;1980;44
044  Diabetes mellitus;Mujeres;27 Lugo;2022;75
044  Diabetes mellitus;Mujeres;27 Lugo;2021;68
044  Diabetes mellitus;Mujeres;27 Lugo;2020;47
044  Diabetes mellitus;Mujeres;27 Lugo;2019;40
